Commodity,Country,Month,Year,Quarter,Time,Balance ($US),Total Exports Value ($US),Customs Import Value (Gen) ($US)
980 Goods Returned (exports For Canada Only),World Total,November,2013,Q4,November 2013,-3976056212,6444643,3982500855
980 Goods Returned (exports For Canada Only),World Total,December,2013,Q4,December 2013,-4199629172,6001369,4205630541
980 Goods Returned (exports For Canada Only),World Total,January,2014,Q1,January 2014,-4289260793,7201146,4296461939
980 Goods Returned (exports For Canada Only),World Total,February,2014,Q1,February 2014,-3943613796,10188928,3953802724
980 Goods Returned (exports For Canada Only),World Total,March,2014,Q1,March 2014,-5511287733,7974963,5519262696
980 Goods Returned (exports For Canada Only),World Total,April,2014,Q2,April 2014,-5663158990,7529379,5670688369
980 Goods Returned (exports For Canada Only),World Total,May,2014,Q2,May 2014,-4753577060,5781664,4759358724
980 Goods Returned (exports For Canada Only),World Total,June,2014,Q2,June 2014,-5043611648,6400771,5050012419
980 Goods Returned (exports For Canada Only),World Total,July,2014,Q3,July 2014,-5266464199,7886519,5274350718
980 Goods Returned (exports For Canada Only),World Total,August,2014,Q3,August 2014,-4532309432,10282621,4542592053
980 Goods Returned (exports For Canada Only),World Total,September,2014,Q3,September 2014,-5525066111,17068614,5542134725
980 Goods Returned (exports For Canada Only),World Total,October,2014,Q4,October 2014,-5270451888,7957215,5278409103
980 Goods Returned (exports For Canada Only),World Total,November,2014,Q4,November 2014,-4655421471,10769441,4666190912
980 Goods Returned (exports For Canada Only),World Total,December,2014,Q4,December 2014,-5360732749,19226587,5379959336
980 Goods Returned (exports For Canada Only),World Total,January,2015,Q1,January 2015,-5102595439,14190767,5116786206
980 Goods Returned (exports For Canada Only),World Total,February,2015,Q1,February 2015,-4944410171,6147125,4950557296
980 Goods Returned (exports For Canada Only),World Total,March,2015,Q1,March 2015,-6215929184,7257348,6223186532
980 Goods Returned (exports For Canada Only),World Total,April,2015,Q2,April 2015,-5354520019,11267908,5365787927
980 Goods Returned (exports For Canada Only),World Total,May,2015,Q2,May 2015,-5147199610,7804677,5155004287
980 Goods Returned (exports For Canada Only),World Total,June,2015,Q2,June 2015,-5686545846,5659839,5692205685
980 Goods Returned (exports For Canada Only),World Total,July,2015,Q3,July 2015,-5264319706,7081487,5271401193
980 Goods Returned (exports For Canada Only),World Total,August,2015,Q3,August 2015,-5274003843,5726330,5279730173
980 Goods Returned (exports For Canada Only),World Total,September,2015,Q3,September 2015,-5779739641,3665745,5783405386
980 Goods Returned (exports For Canada Only),World Total,October,2015,Q4,October 2015,-5798986149,7222358,5806208507
980 Goods Returned (exports For Canada Only),World Total,November,2015,Q4,November 2015,-5602128847,5775679,5607904526
980 Goods Returned (exports For Canada Only),World Total,December,2015,Q4,December 2015,-5481744104,5311986,5487056090
980 Goods Returned (exports For Canada Only),World Total,January,2016,Q1,January 2016,-4849154814,3973899,4853128713
980 Goods Returned (exports For Canada Only),World Total,February,2016,Q1,February 2016,-4890571491,3812321,4894383812
980 Goods Returned (exports For Canada Only),World Total,March,2016,Q1,March 2016,-6753220538,5437674,6758658212
980 Goods Returned (exports For Canada Only),World Total,April,2016,Q2,April 2016,-5664996127,8612377,5673608504
980 Goods Returned (exports For Canada Only),World Total,May,2016,Q2,May 2016,-5475361230,9438332,5484799562
980 Goods Returned (exports For Canada Only),World Total,June,2016,Q2,June 2016,-5733033256,5692967,5738726223
980 Goods Returned (exports For Canada Only),World Total,July,2016,Q3,July 2016,-5183377261,7615584,5190992845
980 Goods Returned (exports For Canada Only),World Total,August,2016,Q3,August 2016,-5830439570,7570116,5838009686
980 Goods Returned (exports For Canada Only),World Total,September,2016,Q3,September 2016,-5918741823,8204908,5926946731
980 Goods Returned (exports For Canada Only),World Total,October,2016,Q4,October 2016,-5809309994,5318683,5814628677
980 Goods Returned (exports For Canada Only),World Total,November,2016,Q4,November 2016,-5843012827,7650608,5850663435
980 Goods Returned (exports For Canada Only),World Total,December,2016,Q4,December 2016,-5560716256,4359187,5565075443
980 Goods Returned (exports For Canada Only),World Total,January,2017,Q1,January 2017,-5399757449,7633781,5407391230
980 Goods Returned (exports For Canada Only),World Total,February,2017,Q1,February 2017,-5148780724,5818249,5154598973
980 Goods Returned (exports For Canada Only),World Total,March,2017,Q1,March 2017,-5847671415,10300575,5857971990
980 Goods Returned (exports For Canada Only),World Total,April,2017,Q2,April 2017,-5764922920,9187825,5774110745
980 Goods Returned (exports For Canada Only),World Total,May,2017,Q2,May 2017,-6142924805,16806092,6159730897
980 Goods Returned (exports For Canada Only),World Total,June,2017,Q2,June 2017,-6352994176,8232796,6361226972
980 Goods Returned (exports For Canada Only),World Total,July,2017,Q3,July 2017,-5604732558,10747399,5615479957
980 Goods Returned (exports For Canada Only),World Total,August,2017,Q3,August 2017,-5765426121,13099176,5778525297
980 Goods Returned (exports For Canada Only),World Total,September,2017,Q3,September 2017,-5802484187,14704489,5817188676
980 Goods Returned (exports For Canada Only),World Total,October,2017,Q4,October 2017,-6718386526,9916202,6728302728
980 Goods Returned (exports For Canada Only),World Total,November,2017,Q4,November 2017,-6317985906,20431293,6338417199
980 Goods Returned (exports For Canada Only),World Total,December,2017,Q4,December 2017,-5868925195,11233315,5880158510
980 Goods Returned (exports For Canada Only),World Total,January,2018,Q1,January 2018,-6103989303,6363133,6110352436
980 Goods Returned (exports For Canada Only),World Total,February,2018,Q1,February 2018,-5260177764,8330755,5268508519
980 Goods Returned (exports For Canada Only),World Total,March,2018,Q1,March 2018,-6190720057,9824549,6200544606
980 Goods Returned (exports For Canada Only),World Total,April,2018,Q2,April 2018,-7140038114,8517695,7148555809
980 Goods Returned (exports For Canada Only),World Total,May,2018,Q2,May 2018,-6538755628,7329040,6546084668
980 Goods Returned (exports For Canada Only),World Total,June,2018,Q2,June 2018,-6276521616,6148862,6282670478
980 Goods Returned (exports For Canada Only),World Total,July,2018,Q3,July 2018,-6857338229,9744818,6867083047
980 Goods Returned (exports For Canada Only),World Total,August,2018,Q3,August 2018,-6913480052,12146367,6925626419
980 Goods Returned (exports For Canada Only),World Total,September,2018,Q3,September 2018,-6838809895,6771087,6845580982
980 Goods Returned (exports For Canada Only),World Total,October,2018,Q4,October 2018,-8593060436,6651174,8599711610
980 Goods Returned (exports For Canada Only),World Total,November,2018,Q4,November 2018,-7205070287,9635369,7214705656
980 Goods Returned (exports For Canada Only),World Total,December,2018,Q4,December 2018,-6540971283,5283510,6546254793
980 Goods Returned (exports For Canada Only),World Total,January,2019,Q1,January 2019,-6607221969,10160267,6617382236
980 Goods Returned (exports For Canada Only),World Total,February,2019,Q1,February 2019,-6371793418,17243732,6389037150
980 Goods Returned (exports For Canada Only),World Total,March,2019,Q1,March 2019,-7365178017,12052239,7377230256
980 Goods Returned (exports For Canada Only),World Total,April,2019,Q2,April 2019,-7067514966,6205327,7073720293
980 Goods Returned (exports For Canada Only),World Total,May,2019,Q2,May 2019,-7636205023,7463562,7643668585
980 Goods Returned (exports For Canada Only),World Total,June,2019,Q2,June 2019,-8036281341,7240503,8043521844
980 Goods Returned (exports For Canada Only),World Total,July,2019,Q3,July 2019,-7657723082,7088140,7664811222
980 Goods Returned (exports For Canada Only),World Total,August,2019,Q3,August 2019,-6977638348,9207075,6986845423
980 Goods Returned (exports For Canada Only),World Total,September,2019,Q3,September 2019,-8231732940,6769406,8238502346
980 Goods Returned (exports For Canada Only),World Total,October,2019,Q4,October 2019,-9384907681,9266558,9394174239
980 Goods Returned (exports For Canada Only),World Total,November,2019,Q4,November 2019,-7371436804,7586258,7379023062
980 Goods Returned (exports For Canada Only),World Total,December,2019,Q4,December 2019,-8412421502,6708065,8419129567
980 Goods Returned (exports For Canada Only),World Total,January,2020,Q1,January 2020,-7216992753,6254422,7223247175
980 Goods Returned (exports For Canada Only),World Total,February,2020,Q1,February 2020,-6827719215,6746688,6834465903
980 Goods Returned (exports For Canada Only),World Total,March,2020,Q1,March 2020,-8200225562,4401651,8204627213
980 Goods Returned (exports For Canada Only),World Total,April,2020,Q2,April 2020,-6045585342,3533252,6049118594
980 Goods Returned (exports For Canada Only),World Total,May,2020,Q2,May 2020,-5291590001,3833129,5295423130
990 Other Special Classification Provisions,World Total,January,2002,Q1,January 2002,593917594,1780527229,1186609635
990 Other Special Classification Provisions,World Total,February,2002,Q1,February 2002,551328742,1758374712,1207045970
990 Other Special Classification Provisions,World Total,March,2002,Q1,March 2002,692759462,1978340331,1285580869
990 Other Special Classification Provisions,World Total,April,2002,Q2,April 2002,650847261,2008214033,1357366772
990 Other Special Classification Provisions,World Total,May,2002,Q2,May 2002,888663775,2279830413,1391166638
990 Other Special Classification Provisions,World Total,June,2002,Q2,June 2002,174524710,2009389257,1834864547
990 Other Special Classification Provisions,World Total,July,2002,Q3,July 2002,531883577,1964418877,1432535300
990 Other Special Classification Provisions,World Total,August,2002,Q3,August 2002,476085951,1928684702,1452598751
990 Other Special Classification Provisions,World Total,September,2002,Q3,September 2002,585810151,1998582662,1412772511
990 Other Special Classification Provisions,World Total,October,2002,Q4,October 2002,653429473,2075382646,1421953173
990 Other Special Classification Provisions,World Total,November,2002,Q4,November 2002,683142604,2153759712,1470617108
990 Other Special Classification Provisions,World Total,December,2002,Q4,December 2002,740144650,2140070379,1399925729
990 Other Special Classification Provisions,World Total,January,2003,Q1,January 2003,399543836,1846719257,1447175421
990 Other Special Classification Provisions,World Total,February,2003,Q1,February 2003,456605153,1839248033,1382642880
990 Other Special Classification Provisions,World Total,March,2003,Q1,March 2003,572333682,1961567794,1389234112
990 Other Special Classification Provisions,World Total,April,2003,Q2,April 2003,696006187,2223810093,1527803906
990 Other Special Classification Provisions,World Total,May,2003,Q2,May 2003,494723413,1944743060,1450019647
990 Other Special Classification Provisions,World Total,June,2003,Q2,June 2003,510086433,1986193969,1476107536
990 Other Special Classification Provisions,World Total,July,2003,Q3,July 2003,429929634,1989415212,1559485578
990 Other Special Classification Provisions,World Total,August,2003,Q3,August 2003,449654249,1966374635,1516720386
990 Other Special Classification Provisions,World Total,September,2003,Q3,September 2003,596362871,2010566149,1414203278
990 Other Special Classification Provisions,World Total,October,2003,Q4,October 2003,665643392,2124142819,1458499427
990 Other Special Classification Provisions,World Total,November,2003,Q4,November 2003,551317121,2137668426,1586351305
990 Other Special Classification Provisions,World Total,December,2003,Q4,December 2003,744311076,2228935887,1484624811
990 Other Special Classification Provisions,World Total,January,2004,Q1,January 2004,450792978,1964397503,1513604525
990 Other Special Classification Provisions,World Total,February,2004,Q1,February 2004,516054554,1944854544,1428799990
990 Other Special Classification Provisions,World Total,March,2004,Q1,March 2004,685339117,2186770331,1501431214
990 Other Special Classification Provisions,World Total,April,2004,Q2,April 2004,557718232,2262816051,1705097819
990 Other Special Classification Provisions,World Total,May,2004,Q2,May 2004,468848363,2127977799,1659129436
990 Other Special Classification Provisions,World Total,June,2004,Q2,June 2004,472893222,2106124054,1633230832
990 Other Special Classification Provisions,World Total,July,2004,Q3,July 2004,270074098,2020314995,1750240897
990 Other Special Classification Provisions,World Total,August,2004,Q3,August 2004,338270807,2027795904,1689525097
990 Other Special Classification Provisions,World Total,September,2004,Q3,September 2004,441767020,2157366047,1715599027
990 Other Special Classification Provisions,World Total,October,2004,Q4,October 2004,511040546,2226104402,1715063856
990 Other Special Classification Provisions,World Total,November,2004,Q4,November 2004,498773451,2303328276,1804554825
990 Other Special Classification Provisions,World Total,December,2004,Q4,December 2004,550362025,2364988671,1814626646
990 Other Special Classification Provisions,World Total,January,2005,Q1,January 2005,348587632,2177058238,1828470606
990 Other Special Classification Provisions,World Total,February,2005,Q1,February 2005,357431890,2051191729,1693759839
990 Other Special Classification Provisions,World Total,March,2005,Q1,March 2005,419236872,2216865826,1797628954
990 Other Special Classification Provisions,World Total,April,2005,Q2,April 2005,443669642,2327411390,1883741748
990 Other Special Classification Provisions,World Total,May,2005,Q2,May 2005,499331210,2357284669,1857953459
990 Other Special Classification Provisions,World Total,June,2005,Q2,June 2005,542460704,2454434677,1911973973
990 Other Special Classification Provisions,World Total,July,2005,Q3,July 2005,248416390,2290872910,2042456520
990 Other Special Classification Provisions,World Total,August,2005,Q3,August 2005,357222164,2347136731,1989914567
